grate11-1,grate11-2,grate11-3,grate11-4,grate8-1,grate8-2,grate8-3,grate4-1,grate4-2,grate4-3,grate4-4,grate1-1,grate1-2,grate12-1,grate12-2,grate0-1,grate0-2,grate0-3,grate0-4,grate8-4
571.61,570.72,570.05,568.0,568.41,566.75,562.03,561.47,560.61,557.06,559.25,548.25,551.43,582.85,571.6,549.05,547.33,547.07,547.54,567.91
571.61,570.72,570.03,568.0,568.43,566.8,562.01,561.47,560.63,557.05,559.25,548.26,551.43,582.88,571.59,549.05,547.33,547.07,547.54,567.89
571.62,570.72,570.01,568.0,568.45,566.85,562.0,561.44,560.65,557.03,559.25,548.26,551.44,582.91,571.58,549.05,547.34,547.06,547.54,567.87
571.62,570.73,569.99,568.0,568.47,566.9,561.98,561.42,560.67,557.02,559.25,548.26,551.45,582.93,571.57,549.05,547.34,547.06,547.54,567.88
571.62,570.73,569.97,568.0,568.49,566.95,561.96,561.39,560.69,557.0,559.25,548.26,551.45,582.96,571.56,549.05,547.35,547.06,547.54,567.9
571.62,570.73,569.96,568.0,568.51,567.0,561.95,561.36,560.71,556.99,559.25,548.26,551.46,582.99,571.55,549.05,547.36,547.05,547.54,567.91
571.62,570.73,569.94,568.0,568.53,567.05,561.93,561.34,560.73,556.97,559.25,548.26,551.46,583.0,571.54,549.05,547.36,547.05,547.53,567.93
571.62,570.74,569.92,568.0,568.55,567.1,561.92,561.31,560.75,556.96,559.25,548.26,551.47,582.98,571.53,549.05,547.37,547.04,547.53,567.94
571.62,570.74,569.9,568.0,568.57,567.14,561.9,561.29,560.77,556.94,559.25,548.26,551.48,582.95,571.52,549.05,547.37,547.04,547.53,567.96
571.62,570.74,569.88,568.01,568.59,567.19,561.88,561.26,560.79,556.93,559.25,548.26,551.48,582.93,571.51,549.05,547.38,547.04,547.53,567.97
571.62,570.74,569.87,568.01,568.61,567.24,561.87,561.23,560.81,556.91,559.24,548.26,551.49,582.9,571.5,549.05,547.38,547.03,547.53,567.99
571.62,570.75,569.85,568.01,568.63,567.29,561.85,561.21,560.83,556.9,559.24,548.26,551.5,582.87,571.49,549.05,547.39,547.03,547.52,568.0
571.62,570.75,569.83,568.01,568.65,567.34,561.84,561.18,560.85,556.88,559.24,548.27,551.5,582.85,571.48,549.05,547.39,547.03,547.52,568.02
571.62,570.75,569.81,568.01,568.67,567.39,561.82,561.16,560.87,556.87,559.24,548.27,551.51,582.82,571.47,549.05,547.4,547.02,547.52,568.03
571.62,570.75,569.8,568.01,568.7,567.44,561.81,561.13,560.88,556.85,559.24,548.27,551.51,582.8,571.46,549.05,547.4,547.02,547.52,568.05
571.62,570.76,569.78,568.01,568.72,567.49,561.79,561.11,560.9,556.84,559.24,548.27,551.52,582.77,571.45,549.05,547.41,547.03,547.52,568.06
571.62,570.76,569.76,568.01,568.74,567.54,561.77,561.08,560.92,556.82,559.24,548.27,551.53,582.74,571.44,549.05,547.41,547.03,547.52,568.08
571.62,570.76,569.74,568.01,568.75,567.59,561.76,561.05,560.94,556.81,559.24,548.27,551.53,582.72,571.43,549.05,547.42,547.03,547.51,568.09
571.62,570.76,569.72,568.01,568.75,567.63,561.74,561.03,560.96,556.79,559.24,548.27,551.54,582.69,571.42,549.05,547.42,547.04,547.51,568.11
571.62,570.77,569.71,568.01,568.74,567.68,561.73,561.0,560.98,556.78,559.24,548.27,551.55,582.67,571.41,549.05,547.43,547.04,547.51,568.13
571.62,570.77,569.69,568.01,568.74,567.73,561.71,560.98,561.0,556.76,559.24,548.27,551.55,582.64,571.4,549.05,547.43,547.04,547.51,568.14
571.62,570.77,569.67,568.01,568.73,567.78,561.69,560.95,561.02,556.75,559.24,548.27,551.56,582.62,571.39,549.05,547.44,547.05,547.51,568.16
571.62,570.77,569.65,568.01,568.73,567.83,561.68,560.92,561.04,556.73,559.24,548.28,551.56,582.59,571.38,549.05,547.45,547.05,547.5,568.17
571.63,570.77,569.63,568.01,568.73,567.88,561.66,560.9,561.06,556.72,559.24,548.28,551.57,582.56,571.37,549.05,547.45,547.05,547.5,568.19
571.63,570.78,569.62,568.01,568.72,567.93,561.65,560.87,561.08,556.71,559.24,548.28,551.58,582.54,571.36,549.05,547.46,547.06,547.5,568.2
571.63,570.78,569.6,568.01,568.72,567.98,561.63,560.85,561.1,556.69,559.24,548.28,551.58,582.51,571.35,549.05,547.46,547.06,547.5,568.22
571.63,570.78,569.58,568.01,568.72,568.03,561.62,560.82,561.12,556.68,559.24,548.28,551.59,582.49,571.35,549.05,547.47,547.06,547.5,568.23
571.63,570.78,569.56,568.01,568.71,568.08,561.6,560.8,561.14,556.66,559.24,548.28,551.6,582.46,571.34,549.05,547.47,547.07,547.49,568.25
571.63,570.79,569.54,568.01,568.71,568.12,561.58,560.77,561.16,556.65,559.24,548.28,551.6,582.44,571.33,549.05,547.48,547.07,547.49,568.26
571.63,570.79,569.53,568.01,568.7,568.17,561.57,560.74,561.18,556.63,559.24,548.28,551.61,582.41,571.32,549.05,547.48,547.07,547.49,568.28
571.63,570.79,569.51,568.01,568.7,568.22,561.55,560.72,561.2,556.62,559.24,548.28,551.61,582.38,571.31,549.05,547.49,547.08,547.49,568.29
571.63,570.79,569.49,568.02,568.7,568.27,561.54,560.69,561.22,556.6,559.23,548.28,551.62,582.36,571.3,549.05,547.48,547.08,547.49,568.31
571.63,570.8,569.47,568.02,568.69,568.33,561.52,560.67,561.24,556.59,559.23,548.28,551.63,582.33,571.29,549.05,547.48,547.08,547.49,568.32
571.63,570.8,569.45,568.02,568.69,568.35,561.5,560.64,561.26,556.57,559.23,548.29,551.63,582.31,571.28,549.05,547.48,547.09,547.48,568.34
571.63,570.8,569.44,568.02,568.69,568.33,561.49,560.61,561.28,556.56,559.23,548.29,551.63,582.28,571.27,549.05,547.48,547.09,547.47,568.35
571.63,570.8,569.42,568.02,568.68,568.31,561.48,560.59,561.3,556.54,559.23,548.29,551.62,582.25,571.27,549.05,547.48,547.09,547.47,568.37
571.63,570.79,569.4,568.02,568.68,568.28,561.49,560.56,561.32,556.53,559.23,548.29,551.61,582.23,571.28,549.05,547.48,547.1,547.46,568.38
571.63,570.79,569.39,568.02,568.68,568.26,561.49,560.54,561.34,556.51,559.23,548.29,551.61,582.2,571.28,549.05,547.48,547.1,547.45,568.4
571.64,570.79,569.41,568.03,568.67,568.23,561.5,560.51,561.36,556.5,559.23,548.29,551.6,582.18,571.29,549.05,547.48,547.1,547.45,568.41
571.64,570.79,569.43,568.04,568.67,568.21,561.51,560.48,561.38,556.48,559.23,548.29,551.59,582.15,571.3,549.05,547.48,547.11,547.44,568.43
571.64,570.78,569.45,568.04,568.66,568.18,561.52,560.46,561.4,556.47,559.23,548.28,551.58,582.13,571.31,549.05,547.48,547.11,547.43,568.44
571.64,570.78,569.47,568.05,568.66,568.16,561.53,560.43,561.41,556.45,559.23,548.27,551.57,582.1,571.31,549.04,547.48,547.11,547.43,568.46
571.64,570.78,569.49,568.06,568.66,568.13,561.54,560.41,561.43,556.44,559.23,548.26,551.57,582.07,571.32,549.03,547.48,547.12,547.42,568.47
571.64,570.78,569.51,568.07,568.65,568.11,561.55,560.38,561.45,556.42,559.23,548.25,551.56,582.05,571.33,549.03,547.48,547.12,547.41,568.49
571.64,570.77,569.53,568.07,568.65,568.08,561.56,560.36,561.47,556.41,559.23,548.25,551.55,582.02,571.34,549.02,547.48,547.12,547.41,568.5
571.65,570.77,569.54,568.08,568.65,568.06,561.57,560.33,561.45,556.4,559.23,548.24,551.54,582.0,571.34,549.01,547.48,547.13,547.4,568.52
571.65,570.77,569.56,568.09,568.64,568.04,561.58,560.3,561.43,556.41,559.23,548.23,551.53,581.97,571.35,549.0,547.48,547.13,547.39,568.53
571.65,570.76,569.58,568.1,568.64,568.01,561.59,560.28,561.4,556.42,559.23,548.22,551.52,581.94,571.36,548.99,547.48,547.13,547.39,568.55
571.65,570.76,569.6,568.11,568.64,567.99,561.6,560.25,561.38,556.43,559.24,548.21,551.52,581.92,571.37,548.99,547.48,547.14,547.38,568.56
571.65,570.76,569.62,568.11,568.63,567.96,561.61,560.23,561.36,556.44,559.24,548.21,551.51,581.89,571.37,548.98,547.48,547.14,547.37,568.58
571.65,570.76,569.64,568.12,568.63,567.94,561.62,560.2,561.33,556.46,559.24,548.2,551.5,581.87,571.38,548.97,547.48,547.14,547.37,568.59
571.65,570.75,569.66,568.13,568.62,567.91,561.63,560.17,561.31,556.47,559.24,548.19,551.49,581.84,571.39,548.96,547.48,547.15,547.36,568.61
571.66,570.75,569.68,568.14,568.62,567.89,561.64,560.16,561.28,556.48,559.25,548.18,551.48,581.82,571.4,548.95,547.47,547.15,547.35,568.62
571.66,570.75,569.7,568.14,568.62,567.86,561.65,560.16,561.26,556.49,559.25,548.17,551.48,581.79,571.41,548.95,547.47,547.15,547.35,568.64
571.66,570.74,569.72,568.15,568.61,567.84,561.66,560.17,561.24,556.5,559.25,548.16,551.47,581.76,571.41,548.94,547.47,547.16,547.34,568.65
571.66,570.74,569.74,568.16,568.61,567.81,561.67,560.18,561.21,556.51,559.25,548.16,551.46,581.74,571.42,548.93,547.47,547.16,547.33,568.67
571.66,570.74,569.76,568.17,568.61,567.79,561.68,560.18,561.19,556.53,559.26,548.15,551.45,581.71,571.43,548.92,547.47,547.16,547.33,568.68
571.66,570.74,569.78,568.18,568.6,567.77,561.69,560.19,561.16,556.54,559.26,548.14,551.44,581.69,571.44,548.91,547.47,547.17,547.32,568.7
571.66,570.73,569.8,568.18,568.6,567.74,561.7,560.19,561.14,556.55,559.26,548.13,551.44,581.66,571.44,548.9,547.47,547.17,547.31,568.71
571.67,570.73,569.82,568.19,568.6,567.72,561.71,560.2,561.12,556.56,559.26,548.12,551.43,581.64,571.45,548.9,547.47,547.17,547.31,568.73
571.67,570.73,569.84,568.2,568.59,567.69,561.72,560.21,561.09,556.57,559.26,548.12,551.42,581.61,571.46,548.89,547.47,547.18,547.3,568.74
571.67,570.72,569.86,568.21,568.59,567.67,561.72,560.21,561.07,556.59,559.27,548.11,551.41,581.58,571.47,548.88,547.47,547.18,547.29,568.76
571.67,570.72,569.88,568.21,568.58,567.64,561.73,560.22,561.04,556.6,559.27,548.1,551.4,581.56,571.47,548.87,547.47,547.18,547.29,568.77
571.67,570.72,569.9,568.22,568.58,567.62,561.74,560.22,561.02,556.61,559.27,548.09,551.39,581.53,571.48,548.86,547.47,547.19,547.28,568.77
571.67,570.72,569.92,568.23,568.58,567.59,561.75,560.23,560.99,556.62,559.27,548.08,551.39,581.5,571.49,548.86,547.47,547.19,547.28,568.76
571.67,570.71,569.94,568.24,568.57,567.57,561.76,560.24,560.97,556.63,559.28,548.07,551.38,581.48,571.5,548.85,547.47,547.19,547.27,568.76
571.67,570.71,569.96,568.24,568.57,567.54,561.77,560.24,560.95,556.64,559.28,548.07,551.37,581.45,571.5,548.84,547.47,547.2,547.26,568.75
571.68,570.71,569.98,568.25,568.57,567.52,561.78,560.25,560.92,556.66,559.28,548.06,551.36,581.42,571.51,548.83,547.47,547.2,547.26,568.75
571.68,570.7,570.0,568.26,568.56,567.5,561.79,560.25,560.9,556.67,559.28,548.05,551.35,581.39,571.52,548.82,547.47,547.21,547.25,568.74
571.68,570.7,570.02,568.27,568.56,567.47,561.8,560.26,560.87,556.68,559.29,548.04,551.35,581.36,571.53,548.82,547.47,547.21,547.24,568.73
571.68,570.7,570.04,568.28,568.55,567.45,561.81,560.27,560.85,556.69,559.29,548.03,551.34,581.33,571.53,548.81,547.47,547.22,547.24,568.73
571.68,570.7,570.06,568.28,568.55,567.42,561.82,560.27,560.83,556.7,559.29,548.03,551.33,581.3,571.54,548.8,547.47,547.22,547.23,568.72
571.68,570.69,570.08,568.29,568.55,567.4,561.83,560.28,560.8,556.71,559.29,548.02,551.32,581.27,571.55,548.79,547.47,547.23,547.22,568.72
571.68,570.69,570.1,568.3,568.54,567.37,561.84,560.28,560.78,556.73,559.29,548.01,551.31,581.24,571.56,548.78,547.46,547.23,547.22,568.71
571.69,570.69,570.12,568.31,568.54,567.35,561.85,560.29,560.75,556.74,559.3,548.0,551.31,581.21,571.56,548.78,547.46,547.24,547.21,568.7
571.69,570.69,570.14,568.31,568.54,567.32,561.86,560.3,560.73,556.75,559.3,547.99,551.3,581.19,571.57,548.77,547.46,547.24,547.2,568.7
571.69,570.68,570.16,568.32,568.53,567.3,561.87,560.3,560.71,556.76,559.3,547.98,551.29,581.16,571.58,548.76,547.46,547.25,547.2,568.69
571.69,570.68,570.18,568.33,568.53,567.27,561.88,560.31,560.68,556.77,559.3,547.98,551.28,581.13,571.59,548.75,547.46,547.25,547.19,568.69
571.69,570.68,570.2,568.34,568.52,567.25,561.89,560.31,560.66,556.78,559.31,547.97,551.27,581.1,571.59,548.74,547.46,547.25,547.18,568.68
571.69,570.67,570.22,568.35,568.51,567.23,561.9,560.32,560.63,556.8,559.31,547.96,551.26,581.07,571.6,548.74,547.46,547.26,547.18,568.67
571.69,570.67,570.23,568.35,568.49,567.2,561.91,560.33,560.61,556.81,559.31,547.95,551.26,581.04,571.61,548.73,547.46,547.26,547.17,568.67
571.7,570.67,570.25,568.36,568.48,567.18,561.92,560.33,560.59,556.82,559.31,547.94,551.25,581.01,571.62,548.72,547.46,547.27,547.16,568.66
571.7,570.67,570.27,568.37,568.47,567.15,561.93,560.34,560.56,556.83,559.32,547.94,551.24,580.98,571.62,548.71,547.46,547.27,547.16,568.66
571.7,570.66,570.29,568.38,568.46,567.13,561.94,560.34,560.54,556.84,559.32,547.93,551.23,580.95,571.63,548.7,547.46,547.28,547.15,568.65
571.7,570.66,570.31,568.38,568.45,567.1,561.95,560.35,560.51,556.85,559.32,547.92,551.22,580.92,571.64,548.7,547.46,547.28,547.14,568.64
571.7,570.66,570.33,568.39,568.44,567.08,561.95,560.36,560.49,556.87,559.32,547.91,551.21,580.89,571.65,548.69,547.46,547.29,547.14,568.64
571.7,570.65,570.35,568.4,568.43,567.05,561.96,560.36,560.47,556.88,559.33,547.9,551.2,580.86,571.66,548.68,547.46,547.29,547.13,568.63
571.7,570.64,570.37,568.41,568.42,567.03,561.97,560.37,560.44,556.89,559.33,547.89,551.18,580.83,571.65,548.67,547.46,547.3,547.13,568.63
571.68,570.63,570.39,568.39,568.41,567.0,561.98,560.37,560.42,556.9,559.33,547.89,551.16,580.8,571.63,548.66,547.46,547.3,547.12,568.62
571.67,570.61,570.41,568.36,568.4,566.98,561.99,560.38,560.39,556.91,559.33,547.88,551.15,580.77,571.62,548.66,547.46,547.31,547.12,568.61
571.65,570.6,570.43,568.34,568.38,566.96,562.0,560.39,560.37,556.92,559.33,547.88,551.13,580.75,571.61,548.65,547.46,547.31,547.11,568.61
571.63,570.58,570.41,568.31,568.37,566.93,562.01,560.39,560.35,556.94,559.34,547.89,551.12,580.72,571.6,548.64,547.46,547.32,547.11,568.6
571.61,570.57,570.38,568.29,568.36,566.91,562.02,560.4,560.32,556.95,559.34,547.9,551.1,580.69,571.59,548.63,547.46,547.32,547.1,568.6
571.6,570.56,570.36,568.27,568.35,566.88,562.03,560.4,560.3,556.96,559.34,547.91,551.08,580.66,571.58,548.63,547.46,547.33,547.09,568.59
571.58,570.54,570.33,568.24,568.34,566.86,562.04,560.41,560.27,556.97,559.34,547.92,551.07,580.63,571.56,548.62,547.45,547.33,547.09,568.58
571.56,570.53,570.3,568.22,568.33,566.85,562.05,560.42,560.26,556.98,559.35,547.93,551.05,580.6,571.55,548.62,547.45,547.34,547.08,568.58
571.54,570.52,570.27,568.19,568.32,566.84,562.06,560.42,560.27,557.0,559.35,547.94,551.04,580.57,571.54,548.61,547.45,547.34,547.08,568.57
571.53,570.5,570.25,568.17,568.31,566.83,562.01,560.43,560.28,557.01,559.35,547.95,551.02,580.54,571.53,548.61,547.45,547.35,547.07,568.57
571.51,570.49,570.22,568.15,568.3,566.82,561.96,560.44,560.29,556.99,559.33,547.96,551.0,580.51,571.52,548.6,547.45,547.35,547.07,568.56
571.49,570.47,570.19,568.12,568.29,566.81,561.91,560.44,560.3,556.97,559.31,547.97,550.99,580.48,571.51,548.6,547.45,547.36,547.06,568.55
571.47,570.46,570.16,568.1,568.28,566.8,561.86,560.45,560.31,556.96,559.3,547.98,550.97,580.45,571.5,548.59,547.45,547.36,547.06,568.55
571.46,570.45,570.13,568.07,568.26,566.79,561.81,560.45,560.32,556.94,559.28,547.99,550.96,580.42,571.48,548.59,547.45,547.36,547.05,568.54
571.44,570.43,570.11,568.05,568.25,566.78,561.76,560.46,560.33,556.93,559.26,548.0,550.94,580.39,571.47,548.58,547.45,547.37,547.05,568.54
571.42,570.42,570.08,568.02,568.24,566.77,561.7,560.47,560.34,556.91,559.24,548.01,550.93,580.36,571.46,548.58,547.45,547.37,547.04,568.53
571.4,570.4,570.05,568.0,568.23,566.76,561.65,560.47,560.35,556.89,559.22,548.02,550.91,580.33,571.45,548.57,547.45,547.38,547.04,568.52
571.39,570.39,570.02,567.98,568.22,566.75,561.6,560.48,560.36,556.88,559.21,548.03,550.89,580.3,571.44,548.56,547.45,547.38,547.03,568.52
571.37,570.38,570.0,567.95,568.21,566.74,561.55,560.48,560.37,556.86,559.19,548.03,550.88,580.28,571.43,548.56,547.45,547.39,547.03,568.51
571.35,570.36,569.97,567.93,568.2,566.73,561.5,560.49,560.38,556.85,559.17,548.04,550.86,580.25,571.41,548.55,547.45,547.39,547.02,568.51
571.33,570.35,569.94,567.9,568.19,566.72,561.45,560.5,560.39,556.83,559.15,548.05,550.85,580.22,571.4,548.55,547.45,547.4,547.01,568.5
571.32,570.33,569.91,567.88,568.18,566.71,561.4,560.5,560.4,556.81,559.13,548.06,550.83,580.19,571.39,548.54,547.45,547.4,547.01,568.49
571.3,570.32,569.89,567.86,568.17,566.7,561.35,560.51,560.41,556.8,559.12,548.07,550.81,580.16,571.38,548.54,547.45,547.41,547.0,568.49
571.28,570.31,569.86,567.83,568.15,566.69,561.29,560.52,560.42,556.78,559.1,548.08,550.8,580.13,571.37,548.53,547.45,547.41,547.0,568.48
571.26,570.29,569.83,567.81,568.14,566.68,561.24,560.53,560.43,556.77,559.08,548.09,550.78,580.1,571.36,548.53,547.45,547.42,546.99,568.48
571.25,570.28,569.8,567.78,568.13,566.67,561.19,560.53,560.44,556.75,559.06,548.1,550.77,580.07,571.35,548.52,547.45,547.42,546.99,568.47
571.23,570.27,569.78,567.76,568.12,566.66,561.14,560.54,560.45,556.73,559.04,548.11,550.75,580.04,571.33,548.52,547.45,547.43,546.98,568.46
571.21,570.25,569.75,567.73,568.11,566.65,561.09,560.55,560.46,556.72,559.03,548.12,550.73,580.01,571.32,548.51,547.44,547.43,546.98,568.46
571.19,570.24,569.72,567.71,568.1,566.64,561.04,560.56,560.47,556.7,559.01,548.13,550.72,579.98,571.31,548.51,547.44,547.44,546.97,568.45
571.18,570.22,569.69,567.69,568.09,566.63,560.99,560.57,560.48,556.69,558.99,548.14,550.7,579.95,571.3,548.5,547.44,547.42,546.97,568.45
571.16,570.21,569.67,567.66,568.08,566.62,560.94,560.58,560.49,556.67,558.97,548.15,550.69,579.92,571.29,548.5,547.44,547.41,546.96,568.44
571.14,570.2,569.64,567.64,568.07,566.61,560.88,560.58,560.5,556.65,558.95,548.16,550.67,579.89,571.28,548.49,547.44,547.4,546.96,568.43
571.12,570.18,569.61,567.61,568.06,566.6,560.83,560.59,560.51,556.64,558.94,548.17,550.66,579.86,571.27,548.49,547.44,547.39,546.95,568.43
571.1,570.17,569.58,567.59,568.05,566.59,560.78,560.6,560.52,556.62,558.92,548.18,550.64,579.83,571.25,548.48,547.44,547.37,546.95,568.42
571.09,570.15,569.56,567.57,568.03,566.58,560.73,560.61,560.53,556.61,558.9,548.19,550.62,579.81,571.24,548.48,547.44,547.36,546.94,568.42
571.07,570.14,569.53,567.54,568.02,566.57,560.68,560.62,560.54,556.59,558.88,548.2,550.61,579.82,571.23,548.47,547.44,547.35,546.93,568.41
571.05,570.13,569.5,567.52,568.01,566.56,560.63,560.62,560.55,556.57,558.86,548.21,550.59,579.83,571.22,548.47,547.44,547.33,546.93,568.4
571.03,570.11,569.47,567.49,568.0,566.55,560.58,560.63,560.56,556.56,558.85,548.21,550.58,579.83,571.21,548.46,547.44,547.32,546.92,568.38
571.02,570.1,569.45,567.47,567.99,566.54,560.53,560.64,560.57,556.54,558.83,548.22,550.56,579.84,571.2,548.46,547.44,547.31,546.92,568.37
571.0,570.09,569.42,567.44,567.98,566.53,560.47,560.65,560.58,556.53,558.81,548.23,550.54,579.85,571.18,548.45,547.44,547.29,546.91,568.35
570.98,570.07,569.39,567.42,567.97,566.52,560.42,560.66,560.59,556.51,558.79,548.24,550.53,579.86,571.17,548.45,547.44,547.28,546.91,568.33
570.96,570.06,569.36,567.4,567.96,566.51,560.37,560.66,560.6,556.49,558.77,548.25,550.51,579.86,571.16,548.44,547.44,547.27,546.9,568.32
570.95,570.04,569.33,567.37,567.95,566.5,560.32,560.67,560.61,556.48,558.76,548.26,550.5,579.87,571.15,548.44,547.44,547.26,546.9,568.3
570.93,570.03,569.31,567.35,567.94,566.49,560.27,560.68,560.62,556.46,558.74,548.27,550.48,579.88,571.14,548.43,547.44,547.24,546.89,568.29
570.91,570.02,569.28,567.32,567.92,566.48,560.22,560.69,560.63,556.45,558.72,548.28,550.46,579.89,571.13,548.43,547.44,547.23,546.89,568.27
570.89,570.0,569.25,567.3,567.91,566.47,560.17,560.7,560.64,556.43,558.7,548.29,550.45,579.89,571.12,548.42,547.44,547.22,546.88,568.25
570.88,569.99,569.22,567.28,567.9,566.46,560.12,560.7,560.65,556.41,558.68,548.3,550.43,579.9,571.1,548.41,547.43,547.2,546.88,568.24
570.86,569.97,569.2,567.25,567.89,566.45,560.06,560.71,560.66,556.4,558.67,548.31,550.42,579.91,571.09,548.41,547.42,547.19,546.87,568.22
570.84,569.96,569.17,567.23,567.88,566.44,560.01,560.72,560.67,556.38,558.65,548.32,550.4,579.92,571.08,548.4,547.42,547.18,546.86,568.2
570.83,569.95,569.14,567.2,567.87,566.43,559.96,560.73,560.68,556.37,558.63,548.33,550.39,579.92,571.07,548.4,547.41,547.17,546.85,568.19
570.84,569.94,569.11,567.17,567.88,566.42,559.91,560.74,560.69,556.35,558.61,548.34,550.38,579.93,571.07,548.39,547.4,547.15,546.84,568.17
570.85,569.94,569.09,567.17,567.88,566.41,559.86,560.74,560.7,556.33,558.59,548.35,550.37,579.94,571.07,548.39,547.4,547.14,546.83,568.16
570.86,569.94,569.06,567.17,567.89,566.4,559.81,560.75,560.71,556.32,558.58,548.36,550.36,579.95,571.07,548.38,547.39,547.13,546.82,568.14
570.87,569.93,569.02,567.18,567.89,566.39,559.76,560.76,560.72,556.3,558.56,548.37,550.34,579.95,571.07,548.38,547.39,547.11,546.81,568.12
570.88,569.93,569.02,567.18,567.89,566.38,559.71,560.77,560.73,556.28,558.54,548.38,550.33,579.96,571.07,548.37,547.38,547.1,546.8,568.11
570.89,569.92,569.02,567.19,567.9,566.37,559.65,560.78,560.74,556.27,558.52,548.39,550.32,579.97,571.07,548.37,547.37,547.09,546.79,568.09
570.9,569.92,569.02,567.19,567.9,566.36,559.85,560.79,560.75,556.25,558.5,548.38,550.31,579.98,571.07,548.37,547.37,547.07,546.78,568.07
570.91,569.92,569.02,567.2,567.91,566.35,560.11,560.79,560.76,556.24,558.49,548.38,550.3,579.98,571.07,548.37,547.36,547.06,546.78,568.06
570.92,569.91,569.01,567.2,567.91,566.34,560.37,560.8,560.76,556.22,558.47,548.37,550.28,579.99,571.07,548.37,547.36,547.05,546.77,568.04
570.93,569.91,569.01,567.21,567.92,566.33,560.62,560.81,560.75,556.2,558.45,548.36,550.27,580.0,571.07,548.38,547.35,547.04,546.76,568.03
570.94,569.91,569.01,567.21,567.92,566.32,560.88,560.82,560.73,556.2,558.46,548.36,550.26,580.01,571.07,548.38,547.34,547.02,546.75,568.01
570.95,569.9,569.01,567.22,567.93,566.31,561.14,560.83,560.72,556.2,558.47,548.35,550.25,580.01,571.07,548.39,547.34,547.01,546.74,567.99
570.96,569.9,569.01,567.22,567.93,566.3,561.4,560.83,560.7,556.2,558.49,548.34,550.23,580.02,571.07,548.39,547.33,547.0,546.73,567.98
570.97,569.9,569.01,567.23,567.93,566.29,561.66,560.84,560.69,556.2,558.5,548.34,550.22,580.03,571.07,548.4,547.32,546.98,546.72,567.96
570.98,569.89,569.01,567.23,567.94,566.28,561.98,560.85,560.67,556.2,558.51,548.33,550.21,580.04,571.07,548.4,547.32,546.97,546.71,567.94
